Account,trade_date,sentiment,daily_pnl,trades,win_rate,avg_leverage,avg_size_tokens
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-03,Extreme Greed,18887.337556,128,0.7109375,4028.472421875,86.57062499999999
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2024-12-04,Extreme Greed,0.0,1,0.0,0.1,0.00860239
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-04,Extreme Fear,0.0,17,0.0,8563.199999999999,14024.905882352941
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-05,Extreme Fear,0.0,7,0.0,4338.838571428571,6885.771428571427
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-11,Extreme Fear,0.0,3,0.0,2176.5766666666664,3936.866666666667
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-18,Fear,0.0,26,0.0,2663.9780769230765,4271.015384615384
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-08,Extreme Fear,0.0,22,0.0,2849.5581818181818,11391.936363636363
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-09,Extreme Fear,483.43915400000003,9,0.4444444444444444,955.9544444444444,74.59555555555556
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-10,Fear,2423.020865,12,1.0,1696.8966666666668,21544.583333333332
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-12,Fear,2285.521176,32,0.625,1868.7346875,21717.5625
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-21,Fear,0.0,17,0.0,2823.0629411764708,33127.64705882353
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-23,Greed,12512.688608,13,1.0,2714.090769230769,20554.30769230769
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-24,Greed,751.717035,49,0.1836734693877551,2316.3875510204084,12991.891224489797
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-25,Greed,2790.033258,29,0.5517241379310345,1700.7486206896551,14416.48275862069
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-16,Fear,-133.645465,2,0.0,5001.365,0.060325
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-19,Fear,334.54776,1,1.0,21046.96,0.25041
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-05,Fear,0.0,1,0.0,2478.0,0.03
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-17,Greed,-10.436018,1,0.0,8380.22,9845.3
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-30,Greed,55.639576,2,0.5,4448.3150000000005,13722.5
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,Greed,35.112325,1,1.0,272.58,3175.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-03,Greed,11.79655,2,0.5,1164.325,65.57275
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-06,Greed,-117.96846,2,0.5,24270.565,0.90996
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,Greed,-0.470701,2,0.0,711.49,5.10565
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-09,Extreme Greed,0.0,1,0.0,6884.82,15059.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-10,Greed,0.65786,2,0.5,2625.4849999999997,1.099445
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-17,Greed,0.0,2,0.0,25372.4,25.264850000000003
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-18,Greed,222.31716,1,1.0,92867.54,2.17958
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-20,Neutral,0.0,1,0.0,6651.03,69.05
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-24,Neutral,0.14928,3,0.3333333333333333,1250.0533333333333,0.031203333333333336
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-25,Neutral,-959.90329,1,0.0,20612.78,234.38
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,Greed,-3.7293380000000003,8,0.125,11635.338749999999,3.0963887499999996
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-05,Greed,14.501782,1,1.0,1906.02,0.8282
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-06,Greed,-22.968281,8,0.25,14176.395,0.4876975
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,Greed,0.0,1,0.0,18252.62,0.3675
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,Extreme Greed,360.646005,1,1.0,860.57,15711.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,Extreme Greed,1.224,1,1.0,502.97,3.06
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,Extreme Greed,0.0,1,0.0,94.73,51.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,Extreme Greed,0.0,1,0.0,70.47,24.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,Greed,0.0,1,0.0,115.1,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-17,Greed,636.463443,1,1.0,6589.82,1808.7
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-21,Greed,0.0,1,0.0,24.99,10.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-26,Neutral,0.0,1,0.0,155.54,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,Fear,0.0,2,0.0,59.325,69420.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,Fear,0.0,1,0.0,736.15,0.2698
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-06,Extreme Fear,0.0,1,0.0,240.0,60.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,Fear,0.0,1,0.0,91.0,26.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-08,Extreme Greed,0.0,2,0.0,5865.610000000001,12864.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-11,Greed,25303.88185,2,1.0,12651.949999999999,807.7
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-12,Extreme Greed,189.403096,3,1.0,63.13333333333333,3.51
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-14,Extreme Greed,2894.79872,2,1.0,1447.4,64.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-17,Extreme Greed,0.0,1,0.0,11041.6,400.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-26,Extreme Greed,52.94325,1,1.0,576.91,21.9
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-06,Extreme Greed,8.380591,1,1.0,286.97,1000.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-23,Extreme Greed,66.127925,1,1.0,595.27,26.05
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-30,Greed,0.0,7,0.0,937.2442857142858,36.21857142857143
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-03,Fear,14.580893,2,0.5,1849.1999999999998,75.36000000000001
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-04,Greed,273.102913,7,0.14285714285714285,2271.1642857142856,88.82857142857142
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-05,Neutral,0.0,1,0.0,1338.6,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-06,Neutral,164.03987,5,0.8,572.37,23.066
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-09,Neutral,0.0,1,0.0,88.79,11906.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-12,Neutral,0.0,1,0.0,127.63,1000.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-14,Neutral,0.0,2,0.0,102.435,3.855
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-18,Neutral,735.977164,3,1.0,3001.786666666667,127.58
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-21,Greed,232.69618,3,0.6666666666666666,5292.503333333333,14392.21
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-24,Neutral,89.9197,3,0.3333333333333333,584.4266666666666,76.12666666666667
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-27,Extreme Fear,0.0,1,0.0,4035.59,43000.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-05,Extreme Fear,256.014967,2,1.0,3593.355,205.185
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-06,Fear,26.332796,1,1.0,1975.89,116.62
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-09,Fear,44.971089,2,1.0,1032.4,66.435
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-10,Extreme Fear,0.0,1,0.0,1979.76,144.73
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-12,Fear,0.0,1,0.0,500.88,38.09
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-13,Neutral,0.0,2,0.0,177.92499999999998,14.475
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-14,Fear,24.730836,2,1.0,259.875,19.02
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-24,Neutral,0.0,1,0.0,499.93,30.06
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-26,Neutral,8.935857,1,1.0,248.68,15.33
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-15,Fear,0.0,2,0.0,450.8,27.985
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-19,Fear,0.0,4,0.0,2602.5325,147.86999999999998
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-22,Neutral,0.0,2,0.0,586.9449999999999,32.43
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-05-01,Neutral,242.588983,1,1.0,381.69,2.59
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-05,Extreme Fear,1.795752,2,0.5,2979.6,20.975
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-06,Fear,85.58416,1,1.0,39625.76,267.2
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-10,Extreme Fear,0.0,1,0.0,82736.95,652.86
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-11,Extreme Fear,-217.272,1,0.0,6955.8,60.0
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-13,Neutral,66.016836,1,1.0,9619.2,0.11588
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-25,Neutral,0.0,1,0.0,202251.56,2.31425
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-26,Neutral,-3.326588,2,0.0,1030.625,7.165
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-07,Extreme Fear,-7.8e-05,1,0.0,20.05,0.00026
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-08,Extreme Fear,-0.3055,1,0.0,1005.9,0.013
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-09,Extreme Fear,1.874642,1,1.0,2719.61,0.03619
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-10,Fear,0.0,1,0.0,249999.93,3.02832
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-15,Fear,2.83416,1,1.0,2458.52,0.02892
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-20,Neutral,288.702225,1,1.0,5012.79,209.25
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-24,Neutral,31.954328,27,0.37037037037037035,1390.0285185185185,63.324444444444445
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-25,Fear,0.50332,16,0.1875,1951.24375,96.66625
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-26,Extreme Fear,15.790948,4,1.0,626.4625,31.385
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-04,Extreme Fear,0.0,1,0.0,1076.07,63.22
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-05,Extreme Fear,581.233635,7,1.0,1480.4642857142858,84.10714285714286
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-07,Fear,80.178714,3,0.3333333333333333,6380.54,417.45666666666665
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-10,Extreme Fear,0.0,3,0.0,4680.05,335.67333333333335
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-11,Extreme Fear,0.0,5,0.0,2105.014,160.882
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-12,Fear,107.67267,8,0.375,1215.2325,89.77125
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-14,Fear,29.024661000000002,13,1.0,422.0253846153846,32.63769230769231
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-27,Fear,0.0,1,0.0,100.48,7.3
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-29,Fear,0.56755,6,0.5,224.99833333333333,17.541666666666668
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-30,Fear,0.0,3,0.0,1625.1200000000001,131.49
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-02,Fear,63.275259000000005,3,1.0,332.5,24.52333333333333
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-03,Fear,4.944752,1,1.0,3110.97,248.48
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-04,Fear,25.87,1,1.0,584.6,50.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-06,Fear,0.0,2,0.0,269.28000000000003,24.175
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-15,Extreme Greed,0.0,1,0.0,269.23,237.0
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2024-12-23,Greed,0.0,1,0.0,4055.88,3787.0
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-27,Greed,38.167276,1,1.0,99.1,133.0
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-01-31,Extreme Greed,0.0,1,0.0,169.62,212.0
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-22,Neutral,0.0,1,0.0,509.92,20.83
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-02-28,Extreme Fear,38.9172,1,1.0,410.41,410.0
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-02,Fear,0.0,1,0.0,53.37,0.00061
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-03,Fear,8859.81591,2,0.5,44448.585,263.52505499999995
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-07,Fear,21.458208,2,0.5,1038.49,2998.5
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-08,Extreme Greed,14.129884,1,1.0,203.78,14.3
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-09,Extreme Greed,0.0,1,0.0,12.35,0.91
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-10,Extreme Greed,221.627428,5,0.6,1354.62,97.922
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-11,Greed,17.814234,1,1.0,499.47,35.6
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-12,Extreme Greed,642.9413969999999,5,0.8,1297.714,73.71600000000001
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-13,Extreme Greed,0.0,1,0.0,63.37,3.56
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-16,Extreme Greed,0.0,1,0.0,273.0,10.5
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-18,Extreme Greed,-8.374743,2,0.0,1386.8700000000001,53.31
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-19,Extreme Greed,51.645235,5,0.8,1213.636,47.738
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-20,Greed,478.214254,4,0.25,3066.8549999999996,102.34
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-21,Greed,19.635,1,1.0,859.35,0.255
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-22,Greed,19.334857,1,1.0,221.04,6.37
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-23,Greed,0.0,2,0.0,1476.26,55.5
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2024-12-26,Extreme Greed,0.462296,1,1.0,86.21,3.28
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-19,Extreme Greed,43.442473,1,1.0,1431.44,62.7
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-27,Greed,-1.977415,2,0.0,983.255,46.315
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-28,Greed,236.73083300000002,2,1.0,1712.935,72.115
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-30,Greed,3.087799,2,0.5,2295.6800000000003,86.12
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-01-31,Extreme Greed,0.0,1,0.0,2022.74,72.96
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-01,Greed,0.0,1,0.0,3749.92,139.19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-02,Greed,0.0,1,0.0,107.86,4.76
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-07,Fear,211.405221,1,1.0,4552.72,182.84
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-14,Neutral,0.0,1,0.0,33.18,1.26
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-17,Neutral,5.011218,2,0.5,945.775,37.14
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-19,Fear,23.553574,1,1.0,1977.78,85.33
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-24,Neutral,18.643737,4,0.5,2115.495,96.25750000000001
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-25,Fear,0.0,3,0.0,1224.4666666666667,63.88666666666666
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-27,Extreme Fear,0.0,1,0.0,7715.5,372.19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-02-28,Extreme Fear,13.790759999999999,2,1.0,250.525,12.5
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-04,Extreme Fear,0.0,1,0.0,1970.54,120.06
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-08,Fear,19.615774,1,1.0,999.72,63.64
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-10,Extreme Fear,18.999507,5,0.4,479.10200000000003,33.038
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-11,Extreme Fear,1.379788,1,1.0,499.91,35.02
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-12,Fear,11.473965,2,1.0,421.67499999999995,31.825
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-13,Neutral,31.95243,4,0.75,2038.0575,163.57
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-14,Fear,0.0,1,0.0,7385.92,538.45
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-19,Fear,0.985205,2,0.5,72.59,4.795
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-21,Fear,5.463948,4,0.5,232.38,16.5
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-22,Fear,0.0,1,0.0,2630.34,166.9
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-24,Neutral,427.792683,1,1.0,23220.68,1371.57
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-26,Neutral,-77.66178,6,0.0,2899.088333333333,184.80333333333337
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-28,Fear,1.159323,1,1.0,112.3,8.17
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-29,Fear,0.0,1,0.0,62.49,4.76
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-02,Fear,6.0075,1,1.0,204.78,15.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-03,Fear,0.0,1,0.0,498.37,40.79
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-04,Fear,-45.645249,1,0.0,955.79,85.43
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-10,Fear,0.0,1,0.0,2119.8,151.75
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-14,Fear,0.0,1,0.0,4930.28,321.4
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-16,Fear,-26.04066,2,0.5,1962.335,127.555
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-17,Fear,0.0,1,0.0,688.43,41.29
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-19,Fear,0.0,1,0.0,5035.56,293.55
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-22,Neutral,5.680387,3,0.6666666666666666,650.1999999999999,35.526666666666664
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-23,Greed,-2.992381,1,0.0,3267.4,172.97
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-28,Neutral,0.0,1,0.0,4999.2,287.79
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-29,Greed,0.403648,2,0.5,159.69,8.47
